device_id,timestamp,battery_level,humidity_reading,temperature,charging_cycles,lot_number,region
SC-2024-341-054,2024-11-22 00:00:00,93,90.6,23,276,LOT341,EMEA
SC-2024-341-055,2024-10-01 00:00:00,84,58.9,22,86,LOT341,EMEA
SC-2024-341-055,2024-10-12 00:00:00,54,85.3,20,86,LOT341,EMEA
SC-2024-341-055,2024-10-25 00:00:00,71,70.3,20,86,LOT341,EMEA
SC-2024-341-055,2024-11-05 00:00:00,92,92.4,20,86,LOT341,EMEA
SC-2024-341-055,2024-11-11 00:00:00,83,87.7,23,86,LOT341,EMEA
SC-2024-341-055,2024-11-21 00:00:00,93,90.0,23,86,LOT341,EMEA
SC-2024-341-056,2024-10-02 00:00:00,90,88.0,18,97,LOT341,EMEA
SC-2024-341-056,2024-10-13 00:00:00,87,67.9,23,97,LOT341,EMEA
SC-2024-341-056,2024-10-25 00:00:00,84,87.1,22,97,LOT341,EMEA
SC-2024-341-056,2024-10-31 00:00:00,9,62.0,25,97,LOT341,EMEA
SC-2024-341-056,2024-11-13 00:00:00,75,90.3,18,97,LOT341,EMEA
SC-2024-341-056,2024-11-24 00:00:00,91,89.8,22,97,LOT341,EMEA
SC-2024-341-057,2024-10-03 00:00:00,91,66.2,20,106,LOT341,EMEA
SC-2024-341-057,2024-10-16 00:00:00,89,88.2,19,106,LOT341,EMEA
SC-2024-341-057,2024-10-24 00:00:00,82,75.0,19,106,LOT341,EMEA
SC-2024-341-057,2024-10-31 00:00:00,65,69.3,21,106,LOT341,EMEA
SC-2024-341-057,2024-11-12 00:00:00,83,87.4,18,106,LOT341,EMEA
SC-2024-341-057,2024-11-25 00:00:00,92,66.4,21,106,LOT341,EMEA
SC-2024-341-058,2024-10-02 00:00:00,82,58.9,25,333,LOT341,EMEA
SC-2024-341-058,2024-10-16 00:00:00,83,65.1,24,333,LOT341,EMEA
SC-2024-341-058,2024-10-24 00:00:00,71,70.1,18,333,LOT341,EMEA
SC-2024-341-058,2024-11-02 00:00:00,88,90.0,24,333,LOT341,EMEA
SC-2024-341-058,2024-11-13 00:00:00,87,93.8,22,333,LOT341,EMEA
SC-2024-341-058,2024-11-22 00:00:00,89,68.3,19,333,LOT341,EMEA
SC-2024-341-059,2024-10-06 00:00:00,89,81.7,24,100,LOT341,EMEA
SC-2024-341-059,2024-10-13 00:00:00,84,72.8,24,100,LOT341,EMEA
SC-2024-341-059,2024-10-24 00:00:00,56,94.3,19,100,LOT341,EMEA
SC-2024-341-059,2024-11-01 00:00:00,21,77.8,23,100,LOT341,EMEA
SC-2024-341-059,2024-11-14 00:00:00,65,92.8,18,100,LOT341,EMEA
SC-2024-341-059,2024-11-25 00:00:00,90,62.3,20,100,LOT341,EMEA
SC-2024-341-060,2024-10-04 00:00:00,91,93.9,20,263,LOT341,EMEA
SC-2024-341-060,2024-10-12 00:00:00,88,64.6,25,263,LOT341,EMEA
SC-2024-341-060,2024-10-23 00:00:00,91,93.6,25,263,LOT341,EMEA
SC-2024-341-060,2024-11-05 00:00:00,89,67.8,18,263,LOT341,EMEA
SC-2024-341-060,2024-11-11 00:00:00,86,62.0,25,263,LOT341,EMEA
SC-2024-341-060,2024-11-25 00:00:00,96,74.1,22,263,LOT341,EMEA
SC-2024-341-061,2024-10-02 00:00:00,89,85.0,21,301,LOT341,EMEA
SC-2024-341-061,2024-10-11 00:00:00,42,69.6,19,301,LOT341,EMEA
SC-2024-341-061,2024-10-26 00:00:00,17,80.4,25,301,LOT341,EMEA
SC-2024-341-061,2024-11-03 00:00:00,86,76.9,25,301,LOT341,EMEA
SC-2024-341-061,2024-11-10 00:00:00,87,72.3,18,301,LOT341,EMEA
SC-2024-341-061,2024-11-21 00:00:00,91,79.3,20,301,LOT341,EMEA
SC-2024-341-062,2024-10-04 00:00:00,75,67.4,20,140,LOT341,EMEA
SC-2024-341-062,2024-10-13 00:00:00,87,84.2,23,140,LOT341,EMEA
SC-2024-341-062,2024-10-23 00:00:00,86,58.1,19,140,LOT341,EMEA
SC-2024-341-062,2024-11-01 00:00:00,27,92.2,19,140,LOT341,EMEA
SC-2024-341-062,2024-11-11 00:00:00,90,77.9,23,140,LOT341,EMEA
SC-2024-341-062,2024-11-22 00:00:00,90,84.6,23,140,LOT341,EMEA
SC-2024-341-063,2024-10-05 00:00:00,91,85.5,20,211,LOT341,EMEA
SC-2024-341-063,2024-10-12 00:00:00,90,82.8,23,211,LOT341,EMEA
SC-2024-341-063,2024-10-24 00:00:00,87,71.5,20,211,LOT341,EMEA
SC-2024-341-063,2024-11-01 00:00:00,84,60.6,21,211,LOT341,EMEA
SC-2024-341-063,2024-11-14 00:00:00,91,82.6,19,211,LOT341,EMEA
SC-2024-341-063,2024-11-23 00:00:00,95,70.2,20,211,LOT341,EMEA
SC-2024-341-064,2024-10-04 00:00:00,87,69.6,23,338,LOT341,EMEA
SC-2024-341-064,2024-10-14 00:00:00,91,89.4,23,338,LOT341,EMEA
SC-2024-341-064,2024-10-26 00:00:00,86,84.6,19,338,LOT341,EMEA
SC-2024-341-064,2024-11-01 00:00:00,84,69.1,21,338,LOT341,EMEA
SC-2024-341-064,2024-11-11 00:00:00,85,69.4,19,338,LOT341,EMEA
SC-2024-341-064,2024-11-25 00:00:00,94,73.1,18,338,LOT341,EMEA
SC-2024-341-065,2024-10-04 00:00:00,82,72.9,19,330,LOT341,EMEA
SC-2024-341-065,2024-10-16 00:00:00,90,68.9,18,330,LOT341,EMEA
SC-2024-341-065,2024-10-21 00:00:00,57,62.7,19,330,LOT341,EMEA
SC-2024-341-065,2024-11-05 00:00:00,82,73.6,19,330,LOT341,EMEA
SC-2024-341-065,2024-11-14 00:00:00,74,92.8,21,330,LOT341,EMEA
SC-2024-341-065,2024-11-25 00:00:00,92,83.1,19,330,LOT341,EMEA
SC-2024-341-066,2024-10-06 00:00:00,86,91.4,23,108,LOT341,EMEA
SC-2024-341-066,2024-10-12 00:00:00,52,80.8,21,108,LOT341,EMEA
SC-2024-341-066,2024-10-25 00:00:00,83,69.1,18,108,LOT341,EMEA
SC-2024-341-066,2024-11-01 00:00:00,60,78.3,22,108,LOT341,EMEA
SC-2024-341-066,2024-11-14 00:00:00,82,58.0,19,108,LOT341,EMEA
SC-2024-341-066,2024-11-24 00:00:00,96,68.6,20,108,LOT341,EMEA
SC-2024-341-067,2024-10-06 00:00:00,27,73.9,23,321,LOT341,EMEA
SC-2024-341-067,2024-10-14 00:00:00,85,79.5,21,321,LOT341,EMEA
SC-2024-341-067,2024-10-21 00:00:00,56,82.2,25,321,LOT341,EMEA
SC-2024-341-067,2024-11-04 00:00:00,33,75.2,23,321,LOT341,EMEA
SC-2024-341-067,2024-11-12 00:00:00,90,74.4,18,321,LOT341,EMEA
SC-2024-341-067,2024-11-22 00:00:00,91,65.9,24,321,LOT341,EMEA
SC-2024-341-068,2024-10-04 00:00:00,46,75.5,22,128,LOT341,EMEA
SC-2024-341-068,2024-10-14 00:00:00,85,91.3,24,128,LOT341,EMEA
SC-2024-341-068,2024-10-24 00:00:00,85,87.5,19,128,LOT341,EMEA
SC-2024-341-068,2024-11-05 00:00:00,87,64.3,18,128,LOT341,EMEA
SC-2024-341-068,2024-11-13 00:00:00,92,61.1,24,128,LOT341,EMEA
SC-2024-341-068,2024-11-24 00:00:00,93,77.1,19,128,LOT341,EMEA
SC-2024-341-069,2024-10-02 00:00:00,88,81.4,19,155,LOT341,EMEA
SC-2024-341-069,2024-10-12 00:00:00,83,70.4,21,155,LOT341,EMEA
SC-2024-341-069,2024-10-22 00:00:00,10,88.3,24,155,LOT341,EMEA
SC-2024-341-069,2024-11-01 00:00:00,62,85.8,25,155,LOT341,EMEA
SC-2024-341-069,2024-11-15 00:00:00,88,82.9,22,155,LOT341,EMEA
SC-2024-341-069,2024-11-23 00:00:00,91,66.3,24,155,LOT341,EMEA
SC-2024-341-070,2024-10-05 00:00:00,86,65.4,25,232,LOT341,EMEA
SC-2024-341-070,2024-10-11 00:00:00,86,58.9,25,232,LOT341,EMEA
SC-2024-341-070,2024-10-26 00:00:00,84,67.1,19,232,LOT341,EMEA
SC-2024-341-070,2024-10-31 00:00:00,83,75.6,18,232,LOT341,EMEA
SC-2024-341-070,2024-11-13 00:00:00,57,89.4,23,232,LOT341,EMEA
SC-2024-341-070,2024-11-22 00:00:00,88,60.7,19,232,LOT341,EMEA
SC-2024-341-071,2024-10-06 00:00:00,10,73.3,25,127,LOT341,EMEA
SC-2024-341-071,2024-10-12 00:00:00,86,81.3,25,127,LOT341,EMEA
SC-2024-341-071,2024-10-25 00:00:00,86,65.2,23,127,LOT341,EMEA
SC-2024-341-071,2024-11-04 00:00:00,82,83.8,18,127,LOT341,EMEA
SC-2024-341-071,2024-11-10 00:00:00,88,76.3,23,127,LOT341,EMEA
SC-2024-341-071,2024-11-23 00:00:00,93,67.0,18,127,LOT341,EMEA
SC-2024-341-072,2024-10-05 00:00:00,92,82.3,22,88,LOT341,EMEA
SC-2024-341-072,2024-10-12 00:00:00,89,58.2,20,88,LOT341,EMEA
SC-2024-341-072,2024-10-26 00:00:00,88,85.8,19,88,LOT341,EMEA
SC-2024-341-072,2024-11-05 00:00:00,89,86.5,25,88,LOT341,EMEA
SC-2024-341-072,2024-11-14 00:00:00,84,61.9,18,88,LOT341,EMEA
SC-2024-341-072,2024-11-22 00:00:00,94,73.7,24,88,LOT341,EMEA
SC-2024-341-073,2024-10-06 00:00:00,34,64.5,22,328,LOT341,EMEA
SC-2024-341-073,2024-10-11 00:00:00,58,93.4,18,328,LOT341,EMEA
SC-2024-341-073,2024-10-23 00:00:00,87,77.2,18,328,LOT341,EMEA
SC-2024-341-073,2024-11-02 00:00:00,60,59.9,24,328,LOT341,EMEA
SC-2024-341-073,2024-11-12 00:00:00,88,67.2,18,328,LOT341,EMEA
SC-2024-341-073,2024-11-21 00:00:00,92,89.4,22,328,LOT341,EMEA
SC-2024-341-074,2024-10-01 00:00:00,63,74.9,22,260,LOT341,EMEA
SC-2024-341-074,2024-10-13 00:00:00,52,87.7,23,260,LOT341,EMEA
SC-2024-341-074,2024-10-24 00:00:00,92,82.7,24,260,LOT341,EMEA
SC-2024-341-074,2024-11-04 00:00:00,88,94.6,18,260,LOT341,EMEA
SC-2024-341-074,2024-11-13 00:00:00,31,80.0,23,260,LOT341,EMEA
SC-2024-341-074,2024-11-24 00:00:00,89,93.2,19,260,LOT341,EMEA
SC-2024-341-075,2024-10-01 00:00:00,92,91.0,23,292,LOT341,EMEA
SC-2024-341-075,2024-10-15 00:00:00,92,80.7,20,292,LOT341,EMEA
SC-2024-341-075,2024-10-23 00:00:00,87,84.6,21,292,LOT341,EMEA
SC-2024-341-075,2024-11-05 00:00:00,83,76.7,21,292,LOT341,EMEA
SC-2024-341-075,2024-11-12 00:00:00,50,88.7,24,292,LOT341,EMEA
SC-2024-341-075,2024-11-24 00:00:00,91,78.3,19,292,LOT341,EMEA
SC-2024-341-076,2024-10-03 00:00:00,65,91.2,25,80,LOT341,EMEA
SC-2024-341-076,2024-10-12 00:00:00,87,85.5,19,80,LOT341,EMEA
SC-2024-341-076,2024-10-23 00:00:00,90,75.6,22,80,LOT341,EMEA
SC-2024-341-076,2024-11-05 00:00:00,72,67.6,21,80,LOT341,EMEA
SC-2024-341-076,2024-11-13 00:00:00,61,67.1,25,80,LOT341,EMEA
SC-2024-341-076,2024-11-24 00:00:00,93,81.6,18,80,LOT341,EMEA
SC-2024-341-077,2024-10-06 00:00:00,90,86.3,20,111,LOT341,EMEA
SC-2024-341-077,2024-10-14 00:00:00,85,77.3,25,111,LOT341,EMEA
SC-2024-341-077,2024-10-26 00:00:00,90,81.2,24,111,LOT341,EMEA
SC-2024-341-077,2024-11-05 00:00:00,59,68.2,21,111,LOT341,EMEA
SC-2024-341-077,2024-11-13 00:00:00,20,60.9,20,111,LOT341,EMEA
SC-2024-341-077,2024-11-25 00:00:00,91,68.6,24,111,LOT341,EMEA
SC-2024-341-078,2024-10-03 00:00:00,83,68.1,21,326,LOT341,EMEA
SC-2024-341-078,2024-10-13 00:00:00,86,69.8,20,326,LOT341,EMEA
SC-2024-341-078,2024-10-26 00:00:00,91,78.0,24,326,LOT341,EMEA
SC-2024-341-078,2024-10-31 00:00:00,84,63.1,18,326,LOT341,EMEA
SC-2024-341-078,2024-11-12 00:00:00,68,66.6,24,326,LOT341,EMEA
SC-2024-341-078,2024-11-25 00:00:00,95,83.7,20,326,LOT341,EMEA
SC-2024-341-079,2024-10-02 00:00:00,82,84.1,22,154,LOT341,EMEA
SC-2024-341-079,2024-10-15 00:00:00,44,60.4,18,154,LOT341,EMEA
SC-2024-341-079,2024-10-24 00:00:00,82,73.1,19,154,LOT341,EMEA
SC-2024-341-079,2024-11-04 00:00:00,86,78.1,19,154,LOT341,EMEA
SC-2024-341-079,2024-11-12 00:00:00,92,73.4,19,154,LOT341,EMEA
SC-2024-341-079,2024-11-25 00:00:00,94,65.7,19,154,LOT341,EMEA
SC-2024-341-080,2024-10-06 00:00:00,90,73.5,19,93,LOT341,EMEA
SC-2024-341-080,2024-10-16 00:00:00,13,91.5,22,93,LOT341,EMEA
SC-2024-341-080,2024-10-21 00:00:00,85,79.6,19,93,LOT341,EMEA
SC-2024-341-080,2024-11-02 00:00:00,91,83.7,24,93,LOT341,EMEA
SC-2024-341-080,2024-11-15 00:00:00,95,89.7,24,93,LOT341,EMEA
SC-2024-341-080,2024-11-21 00:00:00,90,86.3,21,93,LOT341,EMEA
SC-2024-341-081,2024-10-04 00:00:00,88,72.1,18,84,LOT341,EMEA
SC-2024-341-081,2024-10-15 00:00:00,87,58.2,19,84,LOT341,EMEA
SC-2024-341-081,2024-10-25 00:00:00,31,71.0,21,84,LOT341,EMEA
SC-2024-341-081,2024-11-01 00:00:00,87,85.9,23,84,LOT341,EMEA
SC-2024-341-081,2024-11-10 00:00:00,92,89.6,18,84,LOT341,EMEA
SC-2024-341-081,2024-11-25 00:00:00,92,93.3,21,84,LOT341,EMEA
SC-2024-341-082,2024-10-05 00:00:00,88,73.5,23,202,LOT341,EMEA
SC-2024-341-082,2024-10-11 00:00:00,90,85.7,21,202,LOT341,EMEA
SC-2024-341-082,2024-10-24 00:00:00,82,78.2,24,202,LOT341,EMEA
SC-2024-341-082,2024-11-02 00:00:00,75,80.3,21,202,LOT341,EMEA
SC-2024-341-082,2024-11-11 00:00:00,84,66.2,25,202,LOT341,EMEA
SC-2024-341-082,2024-11-22 00:00:00,90,66.1,18,202,LOT341,EMEA
SC-2024-341-083,2024-10-01 00:00:00,89,74.1,24,125,LOT341,EMEA
SC-2024-341-083,2024-10-16 00:00:00,88,59.1,19,125,LOT341,EMEA
SC-2024-341-083,2024-10-26 00:00:00,86,70.4,19,125,LOT341,EMEA
SC-2024-341-083,2024-11-03 00:00:00,91,83.1,23,125,LOT341,EMEA
SC-2024-341-083,2024-11-15 00:00:00,91,73.0,18,125,LOT341,EMEA
SC-2024-341-083,2024-11-25 00:00:00,96,64.1,25,125,LOT341,EMEA
SC-2024-341-084,2024-10-02 00:00:00,64,75.3,21,318,LOT341,EMEA
SC-2024-341-084,2024-10-13 00:00:00,87,62.7,19,318,LOT341,EMEA
SC-2024-341-084,2024-10-22 00:00:00,85,81.0,20,318,LOT341,EMEA
SC-2024-341-084,2024-11-05 00:00:00,88,59.0,23,318,LOT341,EMEA
SC-2024-341-084,2024-11-13 00:00:00,84,72.6,20,318,LOT341,EMEA
SC-2024-341-084,2024-11-24 00:00:00,96,78.9,22,318,LOT341,EMEA
SC-2024-341-085,2024-10-01 00:00:00,88,59.0,20,138,LOT341,EMEA
SC-2024-341-085,2024-10-14 00:00:00,91,81.8,18,138,LOT341,EMEA
SC-2024-341-085,2024-10-25 00:00:00,58,63.0,21,138,LOT341,EMEA
SC-2024-341-085,2024-11-03 00:00:00,85,75.1,20,138,LOT341,EMEA
SC-2024-341-085,2024-11-13 00:00:00,91,59.9,22,138,LOT341,EMEA
SC-2024-341-085,2024-11-20 00:00:00,92,72.0,19,138,LOT341,EMEA
SC-2024-341-086,2024-10-06 00:00:00,90,65.8,25,279,LOT341,EMEA
SC-2024-341-086,2024-10-14 00:00:00,57,70.1,21,279,LOT341,EMEA
SC-2024-341-086,2024-10-23 00:00:00,86,86.2,25,279,LOT341,EMEA
SC-2024-341-086,2024-11-01 00:00:00,88,72.0,21,279,LOT341,EMEA
SC-2024-341-086,2024-11-11 00:00:00,86,85.8,21,279,LOT341,EMEA
SC-2024-341-086,2024-11-21 00:00:00,94,88.8,20,279,LOT341,EMEA
SC-2024-341-087,2024-10-03 00:00:00,86,67.3,25,323,LOT341,EMEA
SC-2024-341-087,2024-10-13 00:00:00,91,61.0,25,323,LOT341,EMEA
SC-2024-341-087,2024-10-21 00:00:00,89,58.7,23,323,LOT341,EMEA
SC-2024-341-087,2024-11-03 00:00:00,27,78.0,24,323,LOT341,EMEA
SC-2024-341-087,2024-11-13 00:00:00,91,95.0,19,323,LOT341,EMEA
SC-2024-341-087,2024-11-24 00:00:00,94,70.9,23,323,LOT341,EMEA
SC-2024-341-088,2024-10-04 00:00:00,87,82.1,18,132,LOT341,EMEA
SC-2024-341-088,2024-10-13 00:00:00,90,86.9,24,132,LOT341,EMEA
SC-2024-341-088,2024-10-24 00:00:00,92,82.1,20,132,LOT341,EMEA
SC-2024-341-088,2024-10-31 00:00:00,91,85.9,22,132,LOT341,EMEA
SC-2024-341-088,2024-11-14 00:00:00,89,93.1,23,132,LOT341,EMEA
SC-2024-341-088,2024-11-21 00:00:00,93,65.4,24,132,LOT341,EMEA
SC-2024-341-089,2024-10-03 00:00:00,83,58.8,18,149,LOT341,EMEA
SC-2024-341-089,2024-10-14 00:00:00,58,63.6,23,149,LOT341,EMEA
SC-2024-341-089,2024-10-23 00:00:00,73,62.7,22,149,LOT341,EMEA
SC-2024-341-089,2024-11-02 00:00:00,53,82.8,20,149,LOT341,EMEA
SC-2024-341-089,2024-11-15 00:00:00,91,78.9,20,149,LOT341,EMEA
SC-2024-341-089,2024-11-25 00:00:00,90,66.1,25,149,LOT341,EMEA
SC-2024-341-090,2024-10-02 00:00:00,84,83.9,21,202,LOT341,EMEA
SC-2024-341-090,2024-10-11 00:00:00,73,86.4,20,202,LOT341,EMEA
SC-2024-341-090,2024-10-24 00:00:00,88,64.2,25,202,LOT341,EMEA
SC-2024-341-090,2024-11-03 00:00:00,87,80.5,25,202,LOT341,EMEA
SC-2024-341-090,2024-11-13 00:00:00,83,85.7,20,202,LOT341,EMEA
SC-2024-341-090,2024-11-22 00:00:00,96,62.2,22,202,LOT341,EMEA
SC-2024-341-091,2024-10-02 00:00:00,53,88.3,22,213,LOT341,EMEA
SC-2024-341-091,2024-10-16 00:00:00,91,93.7,18,213,LOT341,EMEA
SC-2024-341-091,2024-10-25 00:00:00,61,62.0,19,213,LOT341,EMEA
SC-2024-341-091,2024-11-03 00:00:00,50,59.0,23,213,LOT341,EMEA
SC-2024-341-091,2024-11-12 00:00:00,92,69.5,19,213,LOT341,EMEA
SC-2024-341-091,2024-11-22 00:00:00,95,83.1,19,213,LOT341,EMEA
SC-2024-341-092,2024-10-02 00:00:00,82,93.5,25,187,LOT341,EMEA
SC-2024-341-092,2024-10-16 00:00:00,89,72.7,22,187,LOT341,EMEA
SC-2024-341-092,2024-10-26 00:00:00,82,84.5,18,187,LOT341,EMEA
SC-2024-341-092,2024-11-04 00:00:00,47,60.8,20,187,LOT341,EMEA
SC-2024-341-092,2024-11-10 00:00:00,92,83.6,23,187,LOT341,EMEA
SC-2024-341-092,2024-11-25 00:00:00,89,81.2,24,187,LOT341,EMEA
SC-2024-341-093,2024-10-04 00:00:00,86,61.8,21,124,LOT341,EMEA
SC-2024-341-093,2024-10-11 00:00:00,82,86.6,21,124,LOT341,EMEA
SC-2024-341-093,2024-10-24 00:00:00,88,89.5,20,124,LOT341,EMEA
SC-2024-341-093,2024-11-02 00:00:00,51,80.2,24,124,LOT341,EMEA
SC-2024-341-093,2024-11-12 00:00:00,65,62.5,20,124,LOT341,EMEA
SC-2024-341-093,2024-11-25 00:00:00,88,94.4,23,124,LOT341,EMEA
SC-2024-341-094,2024-10-02 00:00:00,89,87.0,24,162,LOT341,EMEA
SC-2024-341-094,2024-10-13 00:00:00,40,70.8,24,162,LOT341,EMEA
SC-2024-341-094,2024-10-24 00:00:00,87,73.8,20,162,LOT341,EMEA
SC-2024-341-094,2024-11-05 00:00:00,75,71.7,18,162,LOT341,EMEA
SC-2024-341-094,2024-11-12 00:00:00,89,76.7,21,162,LOT341,EMEA
SC-2024-341-094,2024-11-25 00:00:00,89,70.6,25,162,LOT341,EMEA
SC-2024-341-095,2024-10-06 00:00:00,92,89.4,19,164,LOT341,EMEA
SC-2024-341-095,2024-10-14 00:00:00,44,88.4,25,164,LOT341,EMEA
SC-2024-341-095,2024-10-22 00:00:00,84,61.9,22,164,LOT341,EMEA
SC-2024-341-095,2024-11-04 00:00:00,88,93.5,18,164,LOT341,EMEA
SC-2024-341-095,2024-11-10 00:00:00,82,81.5,19,164,LOT341,EMEA
SC-2024-341-095,2024-11-23 00:00:00,90,88.7,25,164,LOT341,EMEA
SC-2024-341-096,2024-10-06 00:00:00,91,84.2,22,156,LOT341,EMEA
SC-2024-341-096,2024-10-13 00:00:00,91,74.1,18,156,LOT341,EMEA
SC-2024-341-096,2024-10-26 00:00:00,68,85.2,20,156,LOT341,EMEA
SC-2024-341-096,2024-11-03 00:00:00,82,93.7,24,156,LOT341,EMEA
SC-2024-341-096,2024-11-12 00:00:00,87,68.0,25,156,LOT341,EMEA
SC-2024-341-096,2024-11-23 00:00:00,90,87.9,22,156,LOT341,EMEA
SC-2024-341-097,2024-10-02 00:00:00,85,77.9,19,92,LOT341,EMEA
SC-2024-341-097,2024-10-15 00:00:00,86,75.9,19,92,LOT341,EMEA
SC-2024-341-097,2024-10-25 00:00:00,82,74.1,24,92,LOT341,EMEA
SC-2024-341-097,2024-10-31 00:00:00,56,85.0,25,92,LOT341,EMEA
SC-2024-341-097,2024-11-15 00:00:00,94,67.9,25,92,LOT341,EMEA
SC-2024-341-097,2024-11-24 00:00:00,89,89.5,24,92,LOT341,EMEA
SC-2024-341-098,2024-10-01 00:00:00,84,88.7,18,105,LOT341,EMEA
SC-2024-341-098,2024-10-11 00:00:00,63,61.2,21,105,LOT341,EMEA
SC-2024-341-098,2024-10-22 00:00:00,89,90.6,20,105,LOT341,EMEA
SC-2024-341-098,2024-11-01 00:00:00,88,67.0,21,105,LOT341,EMEA
SC-2024-341-098,2024-11-12 00:00:00,57,75.2,25,105,LOT341,EMEA
SC-2024-341-098,2024-11-20 00:00:00,94,80.6,20,105,LOT341,EMEA
SC-2024-341-099,2024-10-06 00:00:00,89,72.0,25,199,LOT341,EMEA
SC-2024-341-099,2024-10-11 00:00:00,89,59.1,21,199,LOT341,EMEA
SC-2024-341-099,2024-10-23 00:00:00,91,89.5,24,199,LOT341,EMEA
SC-2024-341-099,2024-11-02 00:00:00,82,64.7,24,199,LOT341,EMEA
SC-2024-341-099,2024-11-13 00:00:00,91,65.8,22,199,LOT341,EMEA
SC-2024-341-099,2024-11-23 00:00:00,94,87.5,25,199,LOT341,EMEA
SC-2024-341-100,2024-10-06 00:00:00,82,70.6,18,336,LOT341,EMEA
SC-2024-341-100,2024-10-15 00:00:00,87,90.6,19,336,LOT341,EMEA
SC-2024-341-100,2024-10-26 00:00:00,88,83.9,25,336,LOT341,EMEA
SC-2024-341-100,2024-11-03 00:00:00,91,68.2,23,336,LOT341,EMEA
SC-2024-341-100,2024-11-15 00:00:00,95,58.4,20,336,LOT341,EMEA
SC-2024-341-100,2024-11-25 00:00:00,96,93.1,23,336,LOT341,EMEA
SC-2024-341-101,2024-10-02 00:00:00,90,61.2,23,274,LOT341,EMEA
SC-2024-341-101,2024-10-16 00:00:00,25,84.6,20,274,LOT341,EMEA
SC-2024-341-101,2024-10-26 00:00:00,88,76.1,24,274,LOT341,EMEA
SC-2024-341-101,2024-11-05 00:00:00,87,86.1,25,274,LOT341,EMEA
SC-2024-341-101,2024-11-14 00:00:00,85,83.6,19,274,LOT341,EMEA
SC-2024-341-101,2024-11-23 00:00:00,92,81.9,21,274,LOT341,EMEA
SC-2024-341-102,2024-10-05 00:00:00,89,76.2,24,293,LOT341,EMEA
SC-2024-341-102,2024-10-13 00:00:00,85,87.3,18,293,LOT341,EMEA
SC-2024-341-102,2024-10-23 00:00:00,86,61.4,20,293,LOT341,EMEA
SC-2024-341-102,2024-11-04 00:00:00,82,66.2,19,293,LOT341,EMEA
SC-2024-341-102,2024-11-13 00:00:00,67,83.6,21,293,LOT341,EMEA
SC-2024-341-102,2024-11-24 00:00:00,96,69.3,22,293,LOT341,EMEA
SC-2024-341-103,2024-10-03 00:00:00,21,79.5,22,330,LOT341,EMEA
SC-2024-341-103,2024-10-16 00:00:00,90,75.5,19,330,LOT341,EMEA
SC-2024-341-103,2024-10-21 00:00:00,89,77.6,25,330,LOT341,EMEA
SC-2024-341-103,2024-10-31 00:00:00,91,73.7,19,330,LOT341,EMEA
SC-2024-341-103,2024-11-10 00:00:00,8,85.6,20,330,LOT341,EMEA
SC-2024-341-103,2024-11-20 00:00:00,88,70.2,23,330,LOT341,EMEA
SC-2024-341-104,2024-10-06 00:00:00,86,84.0,25,339,LOT341,EMEA
SC-2024-341-104,2024-10-14 00:00:00,83,68.0,23,339,LOT341,EMEA
SC-2024-341-104,2024-10-22 00:00:00,83,67.3,21,339,LOT341,EMEA
SC-2024-341-104,2024-11-03 00:00:00,82,62.5,25,339,LOT341,EMEA
SC-2024-341-104,2024-11-12 00:00:00,90,65.1,19,339,LOT341,EMEA
SC-2024-341-104,2024-11-22 00:00:00,89,62.4,21,339,LOT341,EMEA
SC-2024-341-105,2024-10-05 00:00:00,88,77.8,21,217,LOT341,EMEA
SC-2024-341-105,2024-10-14 00:00:00,66,86.2,24,217,LOT341,EMEA
SC-2024-341-105,2024-10-25 00:00:00,92,64.9,18,217,LOT341,EMEA
SC-2024-341-105,2024-11-01 00:00:00,82,66.0,19,217,LOT341,EMEA
SC-2024-341-105,2024-11-12 00:00:00,68,75.9,20,217,LOT341,EMEA
SC-2024-341-105,2024-11-20 00:00:00,96,84.8,18,217,LOT341,EMEA
SC-2024-341-106,2024-10-06 00:00:00,84,94.1,18,132,LOT341,EMEA
SC-2024-341-106,2024-10-16 00:00:00,92,77.4,22,132,LOT341,EMEA
SC-2024-341-106,2024-10-24 00:00:00,92,68.5,22,132,LOT341,EMEA
SC-2024-341-106,2024-11-05 00:00:00,87,61.7,23,132,LOT341,EMEA
SC-2024-341-106,2024-11-12 00:00:00,90,65.2,20,132,LOT341,EMEA
SC-2024-341-106,2024-11-23 00:00:00,92,66.4,21,132,LOT341,EMEA
SC-2024-341-107,2024-10-05 00:00:00,91,64.6,25,321,LOT341,EMEA
SC-2024-341-107,2024-10-13 00:00:00,92,58.5,21,321,LOT341,EMEA
SC-2024-341-107,2024-10-21 00:00:00,62,77.8,23,321,LOT341,EMEA
SC-2024-341-107,2024-11-05 00:00:00,84,68.1,22,321,LOT341,EMEA
SC-2024-341-107,2024-11-10 00:00:00,90,94.0,22,321,LOT341,EMEA
SC-2024-341-107,2024-11-22 00:00:00,93,78.5,18,321,LOT341,EMEA
SC-2024-341-108,2024-10-05 00:00:00,91,83.8,21,292,LOT341,EMEA
SC-2024-341-108,2024-10-16 00:00:00,88,62.7,19,292,LOT341,EMEA
SC-2024-341-108,2024-10-21 00:00:00,87,90.1,23,292,LOT341,EMEA
SC-2024-341-108,2024-10-31 00:00:00,92,76.2,19,292,LOT341,EMEA
SC-2024-341-108,2024-11-12 00:00:00,91,90.3,18,292,LOT341,EMEA
